,Company,Flight_Num,Dep,Sche,Dept,Type,Status,Date
18,대한항공,KE1952,CJJ(청주),09:50,09:59,여객,출발,2007-03-08
19,HAN,HS302,CJJ(청주),10:05,10:12,여객,출발,2007-03-08
20,대한항공,KE1902,KWJ(광주),10:20,11:47,여객,지연,2007-03-08
21,제주항공,7C504,PUS(김해),10:30,10:33,여객,출발,2007-03-08
22,아시아나항공,OZ8908,GMP(김포),10:35,10:41,여객,출발,2007-03-08
23,아시아나항공,OZ8142,KWJ(광주),11:00,11:10,여객,출발,2007-03-08
24,대한항공,KE1214,GMP(김포),11:00,11:07,여객,출발,2007-03-08
25,제주항공,7C110,GMP(김포),11:15,11:23,여객,출발,2007-03-08
26,대한항공,KE1008,PUS(김해),11:20,11:30,여객,출발,2007-03-08
27,아시아나항공,OZ8910,GMP(김포),11:30,11:51,여객,출발,2007-03-08
28,대한항공,KE1804,TAE(대구),12:10,12:19,여객,출발,2007-03-08
29,아시아나항공,OZ8912,GMP(김포),12:10,12:20,여객,출발,2007-03-08
30,대한항공,KE1852,WJU(원주),12:20,12:28,여객,출발,2007-03-08
31,제주항공,7C114,GMP(김포),12:20,12:30,여객,출발,2007-03-08
32,아시아나항공,OZ8914,GMP(김포),12:25,12:31,여객,출발,2007-03-08
33,아시아나항공,OZ8126,TAE(대구),12:25,12:36,여객,출발,2007-03-08
34,원동항공,EF305,TPE(타오위안 국제 공항),12:25,12:41,여객,출발,2007-03-08
35,대한항공,KE1218,GMP(김포),12:35,12:43,여객,출발,2007-03-08
36,중국동방항공,MU5036,PVG(푸동),12:45,12:48,여객,출발,2007-03-08
37,대한항공,KE1220,GMP(김포),12:50,12:57,여객,출발,2007-03-08
38,대한항공,KE1904,KWJ(광주),13:00,14:15,여객,지연,2007-03-08
39,대한항공,KE1222,GMP(김포),13:00,13:10,여객,출발,2007-03-08
40,HAN,HS204,GMP(김포),13:25,13:30,여객,출발,2007-03-08
41,대한항공,KE1226,GMP(김포),13:30,13:47,여객,출발,2007-03-08
42,아시아나항공,OZ8104,PUS(김해),13:30,13:33,여객,출발,2007-03-08
43,제주항공,7C116,GMP(김포),13:35,13:44,여객,출발,2007-03-08
44,중국동방항공,MU274,PEK(베이징),13:35,13:56,여객,출발,2007-03-08
45,원동항공,EF301,TPE(타오위안 국제 공항),13:40,13:42,여객,출발,2007-03-08
46,대한항공,KE1012,PUS(김해),13:40,13:53,여객,출발,2007-03-08
47,아시아나항공,OZ8916,GMP(김포),13:45,13:59,여객,출발,2007-03-08
48,대한항공,KE1954,CJJ(청주),13:50,14:02,여객,출발,2007-03-08
49,제주항공,7C118,GMP(김포),14:05,14:11,여객,출발,2007-03-08
50,아시아나항공,OZ8144,KWJ(광주),14:40,14:45,여객,출발,2007-03-08
51,대한항공,KE1234,GMP(김포),15:00,15:06,여객,출발,2007-03-08
52,제주항공,7C120,GMP(김포),15:05,15:09,여객,출발,2007-03-08
53,중국동방항공,MU5038,PVG(푸동),15:15,15:16,,출발,2007-03-08
54,원동항공,EF303,TPE(타오위안 국제 공항),15:20,15:21,여객,출발,2007-03-08
55,아시아나항공,OZ8234,CJJ(청주),15:20,15:36,여객,출발,2007-03-08
56,아시아나항공,OZ8918,GMP(김포),15:20,15:34,여객,출발,2007-03-08
57,대한항공,KE1906,KWJ(광주),15:35,15:42,여객,출발,2007-03-08
58,대한항공,KE1806,TAE(대구),15:40,15:47,여객,출발,2007-03-08
59,아시아나항공,OZ8920,GMP(김포),15:55,16:09,여객,출발,2007-03-08
60,대한항공,KE1238,GMP(김포),16:00,16:11,여객,출발,2007-03-08
61,아시아나항공,OZ8146,KWJ(광주),16:10,16:16,여객,출발,2007-03-08
62,대한항공,KE1240,GMP(김포),16:25,16:36,여객,출발,2007-03-08
63,대한항공,KE1244,GMP(김포),16:45,16:55,여객,출발,2007-03-08
64,제주항공,7C124,GMP(김포),16:55,17:03,여객,출발,2007-03-08
65,아시아나항공,OZ8236,CJJ(청주),17:00,17:20,여객,출발,2007-03-08
66,아시아나항공,OZ8922,GMP(김포),17:00,17:09,여객,출발,2007-03-08
67,HAN,HS304,CJJ(청주),17:05,17:13,여객,출발,2007-03-08
68,대한항공,KE1242,GMP(김포),17:05,17:14,여객,출발,2007-03-08
69,대한항공,KE1246,GMP(김포),17:10,17:24,여객,출발,2007-03-08
70,제주항공,7C506,PUS(김해),17:10,17:18,여객,출발,2007-03-08
71,대한항공,KE1916,KUV(군산),17:15,17:21,여객,출발,2007-03-08
72,아시아나항공,OZ8128,TAE(대구),17:20,17:30,여객,출발,2007-03-08
73,중국동방항공,MU2072,PVG(푸동),17:30,17:55,,출발,2007-03-08
74,제주항공,7C126,GMP(김포),17:30,19:04,여객,지연,2007-03-08
75,대한항공,KE1018,PUS(김해),17:35,17:45,여객,출발,2007-03-08
76,원동항공,EF307,TPE(타오위안 국제 공항),17:50,18:05,여객,출발,2007-03-08
77,대한항공,KE1250,GMP(김포),18:00,18:08,여객,출발,2007-03-08
78,대한항공,KE717,NRT(나리타),18:10,18:22,여객,출발,2007-03-08
79,아시아나항공,OZ8926,GMP(김포),18:15,18:31,여객,출발,2007-03-08
80,대한항공,KE1252,GMP(김포),18:20,18:27,여객,출발,2007-03-08
81,대한항공,KE733,KIX(간사이),18:30,18:33,여객,출발,2007-03-08
82,대한항공,KE1024,PUS(김해),18:30,18:52,여객,출발,2007-03-08
83,아시아나항공,OZ8106,PUS(김해),18:35,18:45,여객,출발,2007-03-08
84,대한항공,KE1908,KWJ(광주),18:40,18:57,여객,출발,2007-03-08
85,대한항공,KE1254,GMP(김포),18:40,18:54,여객,출발,2007-03-08
86,아시아나항공,OZ8928,GMP(김포),18:45,18:59,여객,출발,2007-03-08
87,대한항공,KE1022,PUS(김해),19:05,19:13,여객,출발,2007-03-08
88,중국동방항공,MU2074,PVG(푸동),19:25,19:34,여객,출발,2007-03-08
89,대한항공,KE1256,GMP(김포),19:30,19:45,여객,출발,2007-03-08
90,대한항공,KE1958,CJJ(청주),19:30,19:42,여객,출발,2007-03-08
91,원동항공,EF311,TPE(타오위안 국제 공항),19:50,19:38,,출발,2007-03-08
92,제주항공,7C508,PUS(김해),19:50,19:56,여객,출발,2007-03-08
93,아시아나항공,OZ8130,TAE(대구),20:00,20:04,여객,출발,2007-03-08
94,대한항공,KE1260,GMP(김포),20:05,20:12,여객,출발,2007-03-08
95,대한항공,KE1810,TAE(대구),20:05,20:14,여객,출발,2007-03-08
96,아시아나항공,OZ8148,KWJ(광주),20:15,20:23,여객,출발,2007-03-08
97,아시아나항공,OZ8238,CJJ(청주),20:15,20:18,여객,출발,2007-03-08
98,제주항공,7C130,GMP(김포),20:20,20:25,여객,출발,2007-03-08
99,HAN,HS306,CJJ(청주),20:25,20:32,여객,출발,2007-03-08
100,아시아나항공,OZ8932,GMP(김포),20:25,20:44,여객,출발,2007-03-08
101,대한항공,KE1264,GMP(김포),20:30,20:40,여객,출발,2007-03-08
102,아시아나항공,OZ8934,GMP(김포),20:40,20:50,여객,출발,2007-03-08
103,대한항공,KE1028,PUS(김해),20:40,20:52,여객,출발,2007-03-08
104,대한항공,KE1266,GMP(김포),20:50,21:00,여객,출발,2007-03-08
105,제주항공,7C132,GMP(김포),20:55,:,여객,취소,2007-03-08
106,대한항공,KE1268,GMP(김포),21:00,21:08,여객,출발,2007-03-08
107,아시아나항공,OZ8936,GMP(김포),21:10,21:18,여객,출발,2007-03-08
108,제주항공,7C134,GMP(김포),21:15,21:21,여객,출발,2007-03-08
109,아시아나항공,OZ8938,GMP(김포),21:20,21:26,여객,출발,2007-03-08
0,대한항공,KE1200,GMP(김포),07:05,07:12,여객,출발,2007-03-09
1,아시아나항공,OZ8902,GMP(김포),07:25,07:31,여객,출발,2007-03-09
2,대한항공,KE855,PEK(베이징),07:50,07:49,여객,출발,2007-03-09
3,대한항공,KE1002,PUS(김해),08:00,08:05,여객,출발,2007-03-09
4,대한항공,KE1004,PUS(김해),08:20,08:32,여객,출발,2007-03-09
5,대한항공,KE1006,PUS(김해),08:25,08:37,여객,출발,2007-03-09
6,제주항공,7C106,GMP(김포),08:25,08:23,여객,출발,2007-03-09
7,아시아나항공,OZ8100,PUS(김해),08:30,08:41,여객,출발,2007-03-09
8,제주항공,7C502,PUS(김해),08:35,08:40,여객,출발,2007-03-09
9,제주항공,7C108,GMP(김포),08:50,08:56,여객,출발,2007-03-09
10,대한항공,KE1206,GMP(김포),08:55,:,여객,지연,2007-03-09
11,아시아나항공,OZ8904,GMP(김포),09:00,09:14,여객,출발,2007-03-09
12,대한항공,KE1802,TAE(대구),09:00,09:11,여객,출발,2007-03-09
13,대한항공,KE1208,GMP(김포),09:10,09:18,여객,출발,2007-03-09
14,아시아나항공,OZ8906,GMP(김포),09:25,09:33,여객,출발,2007-03-09
15,아시아나항공,OZ8232,CJJ(청주),09:30,09:40,여객,출발,2007-03-09
16,아시아나항공,OZ8122,TAE(대구),09:30,09:38,여객,출발,2007-03-09
17,대한항공,KE1932,RSU(여수),09:40,09:53,여객,출발,2007-03-09
18,대한항공,KE1210,GMP(김포),09:50,10:06,여객,출발,2007-03-09
19,대한항공,KE1952,CJJ(청주),09:50,09:58,여객,출발,2007-03-09
20,HAN,HS302,CJJ(청주),10:05,10:09,여객,출발,2007-03-09
21,대한항공,KE1902,KWJ(광주),10:20,10:31,여객,출발,2007-03-09
22,제주항공,7C504,PUS(김해),10:30,10:46,여객,출발,2007-03-09
23,아시아나항공,OZ8908,GMP(김포),10:35,10:49,여객,출발,2007-03-09
24,아시아나항공,OZ8142,KWJ(광주),11:00,11:19,여객,출발,2007-03-09
25,대한항공,KE1214,GMP(김포),11:00,11:12,여객,출발,2007-03-09
26,제주항공,7C110,GMP(김포),11:15,11:27,여객,출발,2007-03-09
27,대한항공,KE1008,PUS(김해),11:20,11:43,여객,출발,2007-03-09
28,아시아나항공,OZ8910,GMP(김포),11:30,11:39,여객,출발,2007-03-09
29,대한항공,KE1010,PUS(김해),12:05,12:17,여객,출발,2007-03-09
30,대한항공,KE1804,TAE(대구),12:10,12:27,여객,출발,2007-03-09
31,아시아나항공,OZ8912,GMP(김포),12:10,12:36,여객,출발,2007-03-09
32,제주항공,7C114,GMP(김포),12:20,12:29,여객,출발,2007-03-09
33,대한항공,KE1852,WJU(원주),12:20,12:32,여객,출발,2007-03-09
34,아시아나항공,OZ8126,TAE(대구),12:25,12:41,여객,출발,2007-03-09
35,원동항공,EF305,TPE(타오위안 국제 공항),12:25,12:47,여객,출발,2007-03-09
36,아시아나항공,OZ8914,GMP(김포),12:25,12:45,여객,출발,2007-03-09
37,대한항공,KE755,NGO(나고야),12:30,12:23,여객,출발,2007-03-09
38,중국남방항공,CZ694,SHE(심양),12:35,12:39,,출발,2007-03-09
39,대한항공,KE1218,GMP(김포),12:35,12:50,여객,출발,2007-03-09
40,중국동방항공,MU5036,PVG(푸동),12:45,12:55,여객,출발,2007-03-09
41,대한항공,KE1220,GMP(김포),12:50,12:59,여객,출발,2007-03-09
42,대한항공,KE1222,GMP(김포),13:00,13:07,여객,출발,2007-03-09
43,대한항공,KE1904,KWJ(광주),13:00,13:10,여객,출발,2007-03-09
44,대한항공,KE1954,CJJ(청주),13:20,13:29,여객,출발,2007-03-09
45,HAN,HS204,GMP(김포),13:25,13:35,여객,출발,2007-03-09
46,대한항공,KE1226,GMP(김포),13:30,13:47,여객,출발,2007-03-09
47,아시아나항공,OZ8104,PUS(김해),13:30,13:36,여객,출발,2007-03-09
48,제주항공,7C116,GMP(김포),13:35,13:49,여객,출발,2007-03-09
49,중국동방항공,MU274,PEK(베이징),13:35,13:42,여객,출발,2007-03-09
50,대한항공,KE795,FUK(후쿠오카),13:35,13:44,여객,출발,2007-03-09
51,원동항공,EF301,TPE(타오위안 국제 공항),13:40,13:33,여객,출발,2007-03-09
52,대한항공,KE1012,PUS(김해),13:40,13:55,여객,출발,2007-03-09
53,아시아나항공,OZ8916,GMP(김포),13:45,14:05,여객,출발,2007-03-09
54,제주항공,7C118,GMP(김포),14:05,14:16,여객,출발,2007-03-09
55,아시아나항공,OZ136,FUK(후쿠오카),14:20,14:27,여객,출발,2007-03-09
56,아시아나항공,OZ8144,KWJ(광주),14:40,14:47,여객,출발,2007-03-09
57,대한항공,KE1234,GMP(김포),15:00,15:12,여객,출발,2007-03-09
58,대한항공,KE1914,KUV(군산),15:00,15:08,여객,출발,2007-03-09
59,제주항공,7C120,GMP(김포),15:05,15:10,여객,출발,2007-03-09
60,중국동방항공,MU5038,PVG(푸동),15:15,15:15,,출발,2007-03-09
61,아시아나항공,OZ8918,GMP(김포),15:20,15:39,여객,출발,2007-03-09
62,아시아나항공,OZ8586,ICN(인천),15:20,15:29,여객,출발,2007-03-09
63,원동항공,EF303,TPE(타오위안 국제 공항),15:20,15:17,여객,출발,2007-03-09
64,아시아나항공,OZ8234,CJJ(청주),15:20,15:31,여객,출발,2007-03-09
65,대한항공,KE1906,KWJ(광주),15:35,15:47,여객,출발,2007-03-09
66,제주항공,7C122,GMP(김포),15:40,15:50,여객,출발,2007-03-09
67,대한항공,KE1806,TAE(대구),15:40,15:55,여객,출발,2007-03-09
68,아시아나항공,OZ8920,GMP(김포),15:55,16:06,여객,출발,2007-03-09
69,아시아나항공,OZ8146,KWJ(광주),16:10,16:21,여객,출발,2007-03-09
70,대한항공,KE1824,USN(울산),16:15,16:29,여객,출발,2007-03-09
71,대한항공,KE1956,CJJ(청주),16:20,16:36,여객,출발,2007-03-09
72,대한항공,KE1240,GMP(김포),16:25,16:46,여객,출발,2007-03-09
73,대한항공,KE1244,GMP(김포),16:45,17:02,여객,출발,2007-03-09
74,아시아나항공,OZ8236,CJJ(청주),17:00,17:15,여객,출발,2007-03-09
75,아시아나항공,OZ8922,GMP(김포),17:00,17:18,여객,출발,2007-03-09
76,HAN,HS304,CJJ(청주),17:05,17:11,여객,출발,2007-03-09
77,제주항공,7C506,PUS(김해),17:10,17:22,여객,출발,2007-03-09
78,대한항공,KE1246,GMP(김포),17:10,17:25,여객,출발,2007-03-09
79,대한항공,KE1916,KUV(군산),17:15,17:29,여객,출발,2007-03-09
80,아시아나항공,OZ8128,TAE(대구),17:20,17:31,여객,출발,2007-03-09
81,아시아나항공,OZ8924,GMP(김포),17:30,17:47,여객,출발,2007-03-09
82,중국동방항공,MU2072,PVG(푸동),17:30,17:54,,출발,2007-03-09
83,제주항공,7C126,GMP(김포),17:30,17:40,여객,출발,2007-03-09
84,대한항공,KE1018,PUS(김해),17:35,17:49,여객,출발,2007-03-09
85,원동항공,EF307,TPE(타오위안 국제 공항),17:50,18:11,여객,출발,2007-03-09
86,대한항공,KE1832,HIN(사천),18:00,18:16,여객,출발,2007-03-09
87,대한항공,KE1250,GMP(김포),18:00,18:18,여객,출발,2007-03-09
88,대한항공,KE717,NRT(나리타),18:10,18:14,여객,출발,2007-03-09
89,아시아나항공,OZ8926,GMP(김포),18:15,18:21,여객,출발,2007-03-09
90,대한항공,KE1252,GMP(김포),18:20,18:32,여객,출발,2007-03-09
91,대한항공,KE733,KIX(간사이),18:30,18:30,여객,출발,2007-03-09
92,대한항공,KE1024,PUS(김해),18:30,18:41,여객,출발,2007-03-09
93,아시아나항공,OZ8106,PUS(김해),18:35,18:45,여객,출발,2007-03-09
94,대한항공,KE1908,KWJ(광주),18:40,18:57,여객,출발,2007-03-09
95,대한항공,KE1254,GMP(김포),18:40,18:51,여객,출발,2007-03-09
96,아시아나항공,OZ8928,GMP(김포),18:45,18:55,여객,출발,2007-03-09
97,대한항공,KE1242,GMP(김포),18:50,19:04,여객,출발,2007-03-09
98,제주항공,7C128,GMP(김포),19:00,19:15,여객,출발,2007-03-09
99,대한항공,KE1022,PUS(김해),19:05,19:17,여객,출발,2007-03-09
100,중국동방항공,MU2074,PVG(푸동),19:25,19:53,여객,출발,2007-03-09
101,대한항공,KE1256,GMP(김포),19:30,:,여객,취소,2007-03-09
102,대한항공,KE1958,CJJ(청주),19:30,19:42,여객,출발,2007-03-09
103,원동항공,EF311,TPE(타오위안 국제 공항),19:50,19:57,,출발,2007-03-09
104,제주항공,7C508,PUS(김해),19:50,19:59,여객,출발,2007-03-09
105,아시아나항공,OZ8130,TAE(대구),20:00,20:09,여객,출발,2007-03-09
106,대한항공,KE1810,TAE(대구),20:05,20:22,여객,출발,2007-03-09
107,대한항공,KE1260,GMP(김포),20:05,20:15,여객,출발,2007-03-09
108,아시아나항공,OZ8148,KWJ(광주),20:15,20:27,여객,출발,2007-03-09
109,아시아나항공,OZ8238,CJJ(청주),20:15,20:24,여객,출발,2007-03-09
110,아시아나항공,OZ8932,GMP(김포),20:25,20:48,여객,출발,2007-03-09
111,HAN,HS306,CJJ(청주),20:25,20:28,여객,출발,2007-03-09
112,대한항공,KE1264,GMP(김포),20:30,20:45,여객,출발,2007-03-09
113,아시아나항공,OZ8930,GMP(김포),20:35,21:01,여객,출발,2007-03-09
114,대한항공,KE1028,PUS(김해),20:40,20:53,여객,출발,2007-03-09
115,대한항공,KE1266,GMP(김포),20:50,21:05,여객,출발,2007-03-09
116,제주항공,7C132,GMP(김포),20:55,21:03,여객,출발,2007-03-09
117,대한항공,KE1268,GMP(김포),21:00,21:09,여객,출발,2007-03-09
118,아시아나항공,OZ8936,GMP(김포),21:10,21:20,여객,출발,2007-03-09
119,제주항공,7C134,GMP(김포),21:15,21:18,여객,출발,2007-03-09
120,아시아나항공,OZ8938,GMP(김포),21:20,21:31,여객,출발,2007-03-09
0,대한항공,KE1292,GMP(김포),07:00,07:00,,출발,2007-03-10
1,아시아나항공,OZ8900,GMP(김포),07:00,07:06,여객,출발,2007-03-10
2,대한항공,KE1200,GMP(김포),07:05,07:13,여객,출발,2007-03-10
3,제주항공,7C102,GMP(김포),07:10,07:14,여객,출발,2007-03-10
4,아시아나항공,OZ8902,GMP(김포),07:25,07:34,여객,출발,2007-03-10
5,대한항공,KE1002,PUS(김해),08:00,08:23,여객,출발,2007-03-10
6,제주항공,7C104,GMP(김포),08:05,08:15,여객,출발,2007-03-10
7,대한항공,KE1004,PUS(김해),08:20,08:31,여객,출발,2007-03-10
8,대한항공,KE1006,PUS(김해),08:25,08:44,여객,출발,2007-03-10
9,제주항공,7C106,GMP(김포),08:25,08:26,여객,출발,2007-03-10
10,아시아나항공,OZ8100,PUS(김해),08:30,08:40,여객,출발,2007-03-10
11,제주항공,7C502,PUS(김해),08:35,08:39,여객,출발,2007-03-10
12,대한항공,KE1204,GMP(김포),08:40,09:16,여객,지연,2007-03-10
13,아시아나항공,OZ8592,ICN(인천),08:45,08:50,,출발,2007-03-10
14,제주항공,7C108,GMP(김포),08:50,08:55,여객,출발,2007-03-10
15,아시아나항공,OZ8904,GMP(김포),09:00,09:10,여객,출발,2007-03-10
16,대한항공,KE1802,TAE(대구),09:00,09:12,여객,출발,2007-03-10
17,대한항공,KE1208,GMP(김포),09:10,09:18,여객,출발,2007-03-10
18,아시아나항공,OZ8906,GMP(김포),09:25,09:34,여객,출발,2007-03-10
19,아시아나항공,OZ8232,CJJ(청주),09:30,09:41,여객,출발,2007-03-10
20,아시아나항공,OZ8122,TAE(대구),09:30,09:37,여객,출발,2007-03-10
21,대한항공,KE1210,GMP(김포),09:50,10:03,여객,출발,2007-03-10
22,대한항공,KE1952,CJJ(청주),09:50,10:00,여객,출발,2007-03-10
23,HAN,HS302,CJJ(청주),10:05,10:10,여객,출발,2007-03-10
24,대한항공,KE1902,KWJ(광주),10:20,10:28,여객,출발,2007-03-10
25,대한항공,KE1282,GMP(김포),10:25,10:42,여객,출발,2007-03-10
26,제주항공,7C504,PUS(김해),10:30,10:38,여객,출발,2007-03-10
27,아시아나항공,OZ8908,GMP(김포),10:35,10:44,여객,출발,2007-03-10
28,아시아나항공,OZ8142,KWJ(광주),11:00,11:04,여객,출발,2007-03-10
29,대한항공,KE1214,GMP(김포),11:00,11:14,여객,출발,2007-03-10
30,제주항공,7C110,GMP(김포),11:15,11:17,여객,출발,2007-03-10
31,대한항공,KE1910,KWJ(광주),11:20,11:29,여객,출발,2007-03-10
32,대한항공,KE1008,PUS(김해),11:20,11:27,여객,출발,2007-03-10
33,제주항공,7C112,GMP(김포),11:25,11:27,여객,출발,2007-03-10
34,아시아나항공,OZ8910,GMP(김포),11:30,11:39,여객,출발,2007-03-10
35,아시아나항공,OZ8912,GMP(김포),12:10,12:23,여객,출발,2007-03-10
36,대한항공,KE1804,TAE(대구),12:10,12:16,여객,출발,2007-03-10
37,대한항공,KE1852,WJU(원주),12:20,:,여객,취소,2007-03-10
38,제주항공,7C114,GMP(김포),12:20,12:25,여객,출발,2007-03-10
39,원동항공,EF305,TPE(타오위안 국제 공항),12:25,12:26,여객,출발,2007-03-10
40,아시아나항공,OZ8126,TAE(대구),12:25,12:31,여객,출발,2007-03-10
41,아시아나항공,OZ8914,GMP(김포),12:25,12:33,여객,출발,2007-03-10
42,대한항공,KE755,NGO(나고야),12:30,12:29,여객,출발,2007-03-10
43,대한항공,KE1218,GMP(김포),12:35,12:52,여객,출발,2007-03-10
44,중국동방항공,MU5036,PVG(푸동),12:45,12:37,여객,출발,2007-03-10
45,대한항공,KE1220,GMP(김포),12:50,13:03,여객,출발,2007-03-10
46,대한항공,KE1222,GMP(김포),13:00,13:12,여객,출발,2007-03-10
